valid_start,AIR_TEMP,AIR_TEMP_MAX,AIR_TEMP_MIN,PRCP,total_demand
2015-06-28 19:00:00,5.864383561643836,6.1506849315068495,5.432876712328768,0.0027397260273972603,12204.060000000001
2015-06-28 20:00:00,5.745205479452054,6.0630136986301375,5.358904109589041,0.008219178082191782,11706.59
2015-06-28 21:00:00,5.777777777777778,6.176388888888889,5.461111111111111,0.005479452054794521,11197.11
2015-06-28 22:00:00,5.883561643835616,7.2315068493150685,5.764383561643836,0.005479452054794521,10574.18
2015-06-28 23:00:00,7.204109589041096,8.73013698630137,7.089041095890411,0.0027397260273972603,10071.55
2015-06-29 00:00:00,8.66986301369863,9.942465753424656,8.508219178082193,0.0,10648.560000000001
2015-06-29 01:00:00,9.883333333333333,10.961111111111112,9.675,0.0,10163.6
2015-06-29 02:00:00,10.64931506849315,11.604109589041096,10.357534246575343,0.010958904109589041,9522.34
2015-06-29 03:00:00,11.157534246575343,11.865753424657536,10.73972602739726,0.0,8878.58
2015-06-29 04:00:00,11.353424657534246,11.880821917808218,10.963013698630137,0.0,8566.73
2015-06-29 05:00:00,11.275342465753425,11.653424657534247,10.68904109589041,0.0,8612.86
2015-06-29 06:00:00,10.799999999999999,10.917808219178083,9.352054794520548,0.0,9301.07
2015-06-29 07:00:00,9.382191780821918,9.473972602739726,8.146575342465754,0.0,10701.9
2015-06-29 08:00:00,8.304109589041097,8.434246575342467,7.360273972602739,0.0,11963.439999999999
2015-06-29 09:00:00,7.5246575342465745,7.77945205479452,6.872602739726028,0.0,12870.130000000001
2015-06-29 10:00:00,7.106849315068493,7.372602739726028,6.538356164383562,0.0,13041.33
2015-06-29 11:00:00,6.772602739726027,7.038356164383561,6.11917808219178,0.0,12819.009999999998
2015-06-29 12:00:00,6.36027397260274,6.61917808219178,5.804109589041095,0.0,12610.380000000001
2015-06-29 13:00:00,6.091666666666667,6.411111111111111,5.598611111111111,0.0,12381.529999999999
2015-06-29 14:00:00,5.963888888888889,6.256944444444445,5.379166666666666,0.0,12263.63
2015-06-29 15:00:00,5.745833333333334,6.036111111111111,5.273611111111111,0.0,11934.99
2015-06-29 16:00:00,5.515277777777778,5.843055555555555,5.004166666666666,0.0,12180.83
2015-06-29 17:00:00,5.3694444444444445,5.695833333333334,4.990277777777778,0.0,12600.69
2015-06-29 18:00:00,5.273611111111111,5.577777777777778,4.902777777777778,0.0,13856.43
2015-06-29 19:00:00,5.215277777777778,5.545833333333333,4.830555555555556,0.0,14038.94
2015-06-29 20:00:00,5.201388888888889,5.493055555555555,4.802777777777778,0.0027397260273972603,13422.71
2015-06-29 21:00:00,5.198591549295775,5.504225352112676,4.8084507042253515,0.0,12785.48
2015-06-29 22:00:00,5.177464788732395,6.342253521126761,5.0366197183098596,0.005479452054794521,12019.99
2015-06-29 23:00:00,6.185915492957746,7.612676056338028,6.063380281690141,0.0027397260273972603,11240.39
2015-06-30 00:00:00,7.509859154929578,8.9943661971831,7.2873239436619714,0.0,11586.73
2015-06-30 01:00:00,8.812857142857142,10.101428571428572,8.564285714285715,0.0027397260273972603,10910.0
2015-06-30 02:00:00,9.701428571428572,10.662857142857142,9.375714285714285,0.008219178082191782,10051.119999999999
2015-06-30 03:00:00,10.084722222222222,10.825,9.727777777777778,0.005479452054794521,9379.32
2015-06-30 04:00:00,10.273611111111112,10.847222222222221,9.819444444444445,0.005479452054794521,9105.74
2015-06-30 05:00:00,10.163888888888888,10.431944444444445,9.651388888888889,0.02191780821917808,9113.810000000001
2015-06-30 06:00:00,9.773611111111112,9.868055555555555,9.00138888888889,0.010958904109589041,9761.32
2015-06-30 07:00:00,9.0625,9.165277777777778,8.24861111111111,0.01643835616438356,11329.54
2015-06-30 08:00:00,8.356944444444444,8.540277777777778,7.727777777777778,0.008219178082191782,12614.630000000001
2015-06-30 09:00:00,7.9319444444444445,8.1125,7.327777777777778,0.008219178082191782,13518.61
2015-06-30 10:00:00,7.5178082191780815,7.798630136986301,7.042465753424658,0.0027397260273972603,13492.369999999999
2015-06-30 11:00:00,7.295890410958904,7.55068493150685,6.787671232876712,0.0136986301369863,12865.95
2015-06-30 12:00:00,7.091666666666667,7.345833333333333,6.686111111111111,0.010958904109589041,12376.279999999999
2015-06-30 13:00:00,6.929166666666666,7.115277777777777,6.475,0.0,12186.01
2015-06-30 14:00:00,6.652054794520549,6.861643835616438,6.226027397260274,0.008219178082191782,12349.75
2015-06-30 15:00:00,6.616666666666666,6.816666666666666,6.138888888888889,0.016438356164383564,12342.529999999999
2015-06-30 16:00:00,6.3375,6.558333333333334,5.913888888888889,0.03287671232876712,12580.380000000001
2015-06-30 17:00:00,6.23943661971831,6.432394366197183,5.735211267605633,0.005479452054794521,13015.259999999998
2015-06-30 18:00:00,5.968571428571429,6.217142857142857,5.55,0.010958904109589041,14045.869999999999
2015-06-30 19:00:00,5.902857142857143,6.191428571428571,5.5771428571428565,0.0027397260273972603,14052.68
2015-06-30 20:00:00,5.8428571428571425,6.12,5.5528571428571425,0.0,13551.779999999999
2015-06-30 21:00:00,5.833802816901408,6.198591549295775,5.549295774647887,0.008219178082191782,12807.68
2015-06-30 22:00:00,5.936619718309859,6.878873239436619,5.774647887323944,0.010958904109589041,12044.0
2015-06-30 23:00:00,6.814084507042254,8.23943661971831,6.709859154929577,0.021917808219178082,11232.14
2015-07-01 00:00:00,8.047222222222222,9.493055555555555,7.906944444444444,0.0027397260273972603,11629.11
